xC1,yC1,xC2,yC2,xD1,yD1,xD2,yD2,xD3,yD3,xD4,yD4,LConv,LDiff,energyEfficiency,totalLength
0.0016199704428783018,1.1285876367071142,0.698429653234037,0.1024006264903389,0.005649825630786424,0.016031998257700988,0.4351697835023626,0.34166164775124974,0.5172510998133432,0.25490324754412885,0.7241590697553597,0.47322508426508036,0.010142020794511562,0.014762313316641754,-0.08212552387,0.02490433411115332
0.10167312459676628,0.8783729348601631,0.6106335330797436,0.6005135766993965,0.15508398560947234,0.08459355719173946,0.3154529946130663,0.2704551026043803,0.602249882259109,0.4924406785847055,0.821389943214258,0.921135964585093,0.010318404182734203,0.016657738766936093,-0.08458921161666666,0.026976142949670295
0.04679056210343921,0.8736001721593905,0.6077357145010098,0.6468208444001009,0.07682070233902585,0.02754249325527839,0.3466503798752569,0.1902748460345876,0.6062215112840883,0.5085362509577424,0.8192001235188641,0.6816115963733749,0.010518196783075905,0.016657738766936093,-0.08462189388000001,0.027175935550012003
0.04717228913682964,0.8736001721593905,0.6809547390911688,0.5992753634146362,0.09599743413077877,0.021482133224575456,0.4764893638322927,0.46876417701041906,0.6158037823164145,0.5085362509577424,0.8006764937057805,0.6297955215133785,0.010518196783075905,0.016657738766936093,-0.08485338097666667,0.027175935550012003
0.04372791733923393,0.8783729348601631,0.6106335330797436,0.6000451562665003,0.15508398560947234,0.026969448783478404,0.4764893638322927,0.2704551026043803,0.6070643590053558,0.4924406785847055,0.821389943214258,0.921135964585093,0.012448097493986069,0.016657738766936093,-0.08626104795,0.02910583626092216
0.5503706160738446,0.12965801217942224,0.6533271658333731,0.015372948604880471,0.09492128833068025,0.035899528594297236,0.3137678364492248,0.06891167402687559,0.5168741936334313,0.2380980205918913,0.7303688498001513,0.7013843496674355,0.01050876785824693,0.019231922702517754,-0.09199456725333334,0.029740690560764685
0.47824829782184225,0.12965801217942224,0.6511120091795969,0.03671124076904406,0.057465645913215666,0.0059063205252897575,0.4935518592876687,0.1553469782291533,0.5206978983771657,0.2555605900276276,0.852544110745377,0.7185894557327375,0.01050876785824693,0.020263825543298322,-0.09242436897,0.030772593401545253
0.11241656131021494,1.0433882951234446,0.7197364896948977,0.400948926630779,0.07343287281165949,0.06466997540036168,0.4489530032366758,0.09833057711743148,0.7737206191334756,0.6436280553031375,0.8271988959668927,0.40032354914587326,0.010885567065355161,0.02533791865083658,-0.09292817027333333,0.036223485716191745
0.4757282133672376,0.12965801217942224,0.6533271658333731,0.03671124076904406,0.00500562834143322,0.009036278471878654,0.39885352650870043,0.14725625133718456,0.516928089183395,0.26537836518581176,0.8521422790759041,0.7185894557327375,0.01050876785824693,0.026553311127601516,-0.09308217024666667,0.03706207898584844
0.49805741795987024,0.12965801217942224,0.7405766595495128,0.03489243465549391,0.00500562834143322,0.008440866894981693,0.4440570168047832,0.16336288771453977,0.5180830500255742,0.25556070247346374,0.8521422790759041,0.8961665902773954,0.01050876785824693,0.026553311127601516,-0.09336975923333334,0.03706207898584844
