min,max
-1.0471975511965976,1.0471975511965976
-1.0471975511965976,1.0471975511965976
7.481932659210259e-06,1.0471975511965976
2.599966515952335e-05,1.0471975511965976
-1.0471975511965976,1.0471975511965976
-1.0471975511965976,1.0471975511965976
-1.0471975511965976,1.0471975511965976
-1.0471975511965976,1.0471975511965976
